Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
23211,7/24/2020 7:31,Home,145,5,4882,Credit Card,25,0,Claudia Roman,25,Female,0
385,5/9/2023 14:33,Books,116,5,503,PayPal,30,0,Justin Ramirez,30,Male,0
385,2/27/2022 12:07,Home,433,3,3994,PayPal,30,0,Justin Ramirez,30,Male,0
385,7/27/2021 11:18,Home,496,1,2187,Credit Card,30,0,Justin Ramirez,30,Male,0
385,1/11/2023 14:18,Electronics,204,3,2866,PayPal,30,0,Justin Ramirez,30,Male,0
385,5/26/2022 21:22,Electronics,12,5,376,Cash,30,1,Justin Ramirez,30,Male,0
385,6/27/2021 4:28,Electronics,242,2,1773,Credit Card,30,0,Justin Ramirez,30,Male,0
385,10/11/2021 16:24,Home,481,4,439,Credit Card,30,0,Justin Ramirez,30,Male,0
385,12/29/2022 14:01,Clothing,357,5,738,PayPal,30,1,Justin Ramirez,30,Male,0
385,6/27/2020 12:31,Home,192,4,2877,Credit Card,30,0,Justin Ramirez,30,Male,0
385,9/15/2020 23:38,Books,245,1,1191,Credit Card,30,0,Justin Ramirez,30,Male,0
385,6/11/2023 17:28,Home,397,2,877,PayPal,30,0,Justin Ramirez,30,Male,0
385,4/14/2023 5:34,Books,27,4,488,PayPal,30,0,Justin Ramirez,30,Male,0
385,11/2/2020 6:10,Clothing,24,2,837,Credit Card,30,0,Justin Ramirez,30,Male,0
18986,2/3/2023 2:41,Clothing,324,5,3531,PayPal,50,0,Rita Tran,50,Male,0
18986,5/24/2021 3:44,Home,293,1,4499,Credit Card,50,0,Rita Tran,50,Male,0
18986,3/29/2023 19:05,Books,197,4,1577,Credit Card,50,0,Rita Tran,50,Male,0
18986,8/24/2021 2:21,Electronics,29,1,3823,PayPal,50,0,Rita Tran,50,Male,0
18986,8/3/2021 14:00,Electronics,280,5,2105,PayPal,50,0,Rita Tran,50,Male,0
13890,8/14/2021 1:37,Books,389,4,2681,Cash,48,1,Stacey Murphy,48,Male,0
13890,4/4/2023 12:36,Books,385,1,2041,Credit Card,48,0,Stacey Murphy,48,Male,0
13890,4/20/2022 4:11,Home,154,5,2425,Credit Card,48,0,Stacey Murphy,48,Male,0
13890,12/14/2021 15:55,Books,463,4,1133,Credit Card,48,0,Stacey Murphy,48,Male,0
13890,1/21/2023 2:45,Clothing,258,5,1385,PayPal,48,1,Stacey Murphy,48,Male,0
13890,7/8/2021 7:25,Books,153,2,2320,Cash,48,1,Stacey Murphy,48,Male,0
13890,9/9/2020 19:44,Home,328,2,4231,PayPal,48,1,Stacey Murphy,48,Male,0
13890,9/14/2021 9:24,Books,379,4,557,PayPal,48,1,Stacey Murphy,48,Male,0
35570,3/25/2023 17:07,Books,47,2,2017,Cash,33,1,Matthew Cook,33,Female,0
35570,6/6/2020 7:05,Electronics,445,5,3623,PayPal,33,0,Matthew Cook,33,Female,0
35570,7/6/2020 23:42,Clothing,215,1,1295,Credit Card,33,0,Matthew Cook,33,Female,0
35570,7/20/2023 0:45,Clothing,354,5,4227,Credit Card,33,0,Matthew Cook,33,Female,0
35570,8/29/2023 0:41,Electronics,248,4,359,Credit Card,33,1,Matthew Cook,33,Female,0
35570,11/9/2021 23:27,Electronics,70,3,3152,Crypto,33,1,Matthew Cook,33,Female,0
35570,5/18/2022 16:59,Clothing,115,5,1311,Credit Card,33,0,Matthew Cook,33,Female,0
4448,5/9/2023 16:54,Home,233,1,996,Cash,24,0,Christian Rodriguez,24,Male,1
4448,6/17/2022 2:58,Home,254,4,4982,PayPal,24,1,Christian Rodriguez,24,Male,1
4448,6/5/2020 20:10,Home,248,1,800,Credit Card,24,0,Christian Rodriguez,24,Male,1
4448,9/14/2020 2:51,Books,65,5,3473,Cash,24,1,Christian Rodriguez,24,Male,1
4448,8/1/2020 22:53,Home,357,2,2734,Crypto,24,0,Christian Rodriguez,24,Male,1
16201,3/7/2023 9:09,Books,89,4,1160,PayPal,43,0,Michael Conner,43,Female,0
16201,6/9/2023 0:27,Books,126,5,3677,Cash,43,1,Michael Conner,43,Female,0
16201,6/4/2020 3:08,Home,424,3,1915,Credit Card,43,0,Michael Conner,43,Female,0
39025,2/9/2021 0:04,Clothing,39,2,1866,PayPal,24,1,Jacob Hoffman,24,Male,0
39025,4/12/2021 1:30,Books,464,1,1835,PayPal,24,1,Jacob Hoffman,24,Male,0
39025,2/26/2020 22:43,Clothing,204,1,1221,Credit Card,24,1,Jacob Hoffman,24,Male,0
39025,12/1/2022 18:38,Books,267,2,2248,Credit Card,24,1,Jacob Hoffman,24,Male,0
39025,2/15/2021 8:57,Electronics,429,4,4062,PayPal,24,1,Jacob Hoffman,24,Male,0
39025,2/11/2022 8:05,Clothing,494,2,2341,PayPal,24,1,Jacob Hoffman,24,Male,0
39025,3/19/2021 3:36,Home,70,1,4107,Credit Card,24,1,Jacob Hoffman,24,Male,0
39025,5/5/2023 12:18,Books,43,4,5060,Cash,24,0,Jacob Hoffman,24,Male,0
39025,9/2/2021 3:36,Books,29,2,2449,Cash,24,0,Jacob Hoffman,24,Male,0
21689,7/7/2022 8:12,Books,220,5,2753,Credit Card,31,0,Jason Mathis,31,Male,0
21689,10/11/2020 13:40,Clothing,204,5,927,Credit Card,31,0,Jason Mathis,31,Male,0
21689,7/24/2023 7:51,Home,437,4,962,PayPal,31,0,Jason Mathis,31,Male,0
21689,8/18/2022 20:04,Home,309,1,5112,Credit Card,31,1,Jason Mathis,31,Male,0
21689,7/9/2023 21:43,Clothing,289,1,2753,PayPal,31,0,Jason Mathis,31,Male,0
21689,5/13/2022 19:43,Home,271,1,2616,Cash,31,0,Jason Mathis,31,Male,0
21689,1/12/2022 3:34,Electronics,425,5,3538,Credit Card,31,1,Jason Mathis,31,Male,0
44611,2/14/2021 10:54,Books,200,5,3748,Cash,36,0,Philip Washington,36,Male,1
44611,10/12/2020 0:31,Clothing,113,4,565,Credit Card,36,1,Philip Washington,36,Male,1
44611,12/8/2022 4:58,Clothing,112,1,191,PayPal,36,1,Philip Washington,36,Male,1
44611,4/11/2022 3:36,Books,132,5,4477,Cash,36,1,Philip Washington,36,Male,1
44611,4/30/2020 15:49,Electronics,227,3,1992,PayPal,36,0,Philip Washington,36,Male,1
1979,6/23/2020 16:06,Books,386,1,3755,Credit Card,28,1,Damon George,28,Male,0
1979,9/6/2023 23:38,Books,167,4,4190,PayPal,28,1,Damon George,28,Male,0
1979,7/25/2020 13:29,Books,52,1,3415,Credit Card,28,1,Damon George,28,Male,0
1979,3/7/2023 2:30,Clothing,294,2,1076,Cash,28,0,Damon George,28,Male,0
1979,1/1/2022 5:35,Clothing,161,4,4262,Credit Card,28,1,Damon George,28,Male,0
1979,11/27/2022 0:25,Home,218,1,1025,Credit Card,28,0,Damon George,28,Male,0
1979,12/24/2021 14:58,Clothing,393,5,2662,Cash,28,0,Damon George,28,Male,0
1979,6/8/2022 2:24,Clothing,20,1,3556,Credit Card,28,0,Damon George,28,Male,0
12869,10/16/2021 21:53,Home,498,4,4026,Credit Card,27,0,Diane Nichols,27,Female,0
12869,2/1/2021 18:07,Electronics,341,1,2582,Credit Card,27,0,Diane Nichols,27,Female,0
12869,3/15/2021 3:46,Clothing,385,1,3883,PayPal,27,0,Diane Nichols,27,Female,0
12869,9/28/2021 7:02,Clothing,313,1,4438,Credit Card,27,0,Diane Nichols,27,Female,0
537,8/10/2023 13:16,Electronics,138,2,3985,Credit Card,25,0,Ricardo Kline,25,Female,0
537,4/4/2021 1:10,Books,179,5,4784,Credit Card,25,1,Ricardo Kline,25,Female,0
537,4/21/2020 8:21,Books,79,5,3468,Cash,25,0,Ricardo Kline,25,Female,0
537,7/23/2023 1:37,Books,483,1,4961,Credit Card,25,1,Ricardo Kline,25,Female,0
537,12/3/2020 22:58,Books,30,1,4417,Credit Card,25,0,Ricardo Kline,25,Female,0
537,1/14/2023 3:14,Home,489,3,1865,Credit Card,25,0,Ricardo Kline,25,Female,0
537,4/6/2022 11:15,Books,327,3,4726,Crypto,25,0,Ricardo Kline,25,Female,0
537,3/10/2022 13:14,Electronics,226,5,969,Credit Card,25,0,Ricardo Kline,25,Female,0
537,5/26/2021 7:12,Electronics,46,2,4140,Credit Card,25,0,Ricardo Kline,25,Female,0
27973,2/1/2021 19:31,Clothing,48,2,5178,Credit Card,51,1,Benjamin Ryan,51,Female,1
27973,2/11/2023 22:24,Clothing,337,5,2743,Cash,51,0,Benjamin Ryan,51,Female,1
27973,7/14/2022 12:32,Books,236,3,2084,Credit Card,51,0,Benjamin Ryan,51,Female,1
27973,12/17/2021 21:29,Home,422,1,4763,PayPal,51,0,Benjamin Ryan,51,Female,1
16159,9/13/2023 1:09,Electronics,238,3,2856,Cash,58,0,Paul Berger,58,Male,0
16159,5/23/2023 15:08,Clothing,101,4,2557,Credit Card,58,0,Paul Berger,58,Male,0
16159,1/4/2020 19:20,Books,254,5,3733,PayPal,58,0,Paul Berger,58,Male,0
16159,9/12/2023 11:20,Books,442,5,1533,PayPal,58,0,Paul Berger,58,Male,0
16159,1/29/2020 6:53,Home,355,2,5252,Credit Card,58,0,Paul Berger,58,Male,0
16159,4/1/2021 10:56,Books,433,1,4670,Credit Card,58,0,Paul Berger,58,Male,0
38487,10/9/2020 20:33,Electronics,63,4,3293,Credit Card,44,0,Michelle Lawrence,44,Male,0
38487,12/27/2021 10:01,Home,141,3,2734,Credit Card,44,0,Michelle Lawrence,44,Male,0
38487,4/24/2020 23:48,Books,472,1,1310,Credit Card,44,0,Michelle Lawrence,44,Male,0
38487,12/27/2020 5:04,Clothing,250,5,4964,PayPal,44,0,Michelle Lawrence,44,Male,0
38487,12/3/2020 11:05,Electronics,322,1,2349,Credit Card,44,1,Michelle Lawrence,44,Male,0
38487,1/13/2021 18:25,Home,22,2,3651,Credit Card,44,0,Michelle Lawrence,44,Male,0
35838,12/14/2021 10:42,Books,489,3,3962,PayPal,41,0,Denise House,41,Male,0
35838,2/7/2021 0:28,Home,307,2,736,Credit Card,41,1,Denise House,41,Male,0
35838,6/19/2021 4:50,Electronics,390,2,4383,PayPal,41,0,Denise House,41,Male,0
35838,4/26/2020 0:09,Books,335,4,4002,Crypto,41,1,Denise House,41,Male,0
35838,9/30/2022 12:27,Clothing,411,1,5055,PayPal,41,0,Denise House,41,Male,0
35838,4/20/2023 5:21,Books,70,5,665,Credit Card,41,0,Denise House,41,Male,0
18396,3/19/2020 2:22,Electronics,422,5,1435,Cash,57,0,Mark Scott,57,Female,0
18396,3/5/2023 15:51,Books,447,5,4885,Credit Card,57,0,Mark Scott,57,Female,0
18396,8/18/2020 5:18,Home,302,4,761,Credit Card,57,1,Mark Scott,57,Female,0
18396,1/4/2022 21:59,Electronics,494,4,4876,PayPal,57,0,Mark Scott,57,Female,0
18396,3/2/2020 18:14,Home,160,4,322,Crypto,57,1,Mark Scott,57,Female,0
18396,6/29/2023 13:06,Electronics,342,2,2945,PayPal,57,1,Mark Scott,57,Female,0
18396,4/19/2021 10:19,Electronics,60,5,4930,Credit Card,57,0,Mark Scott,57,Female,0
18396,9/24/2020 12:05,Clothing,306,2,499,PayPal,57,0,Mark Scott,57,Female,0
7888,2/16/2022 17:30,Clothing,191,3,4172,Credit Card,21,0,Brian Ball,21,Female,0
7888,6/12/2020 12:35,Clothing,340,1,169,PayPal,21,1,Brian Ball,21,Female,0
7888,1/19/2021 11:22,Clothing,372,2,922,Credit Card,21,1,Brian Ball,21,Female,0
7888,2/12/2023 16:10,Books,20,4,3102,Crypto,21,1,Brian Ball,21,Female,0
7888,9/25/2021 21:07,Electronics,199,3,1953,PayPal,21,1,Brian Ball,21,Female,0
7888,2/2/2023 12:00,Books,450,2,4743,Cash,21,0,Brian Ball,21,Female,0
7299,7/20/2021 9:48,Electronics,32,4,3475,Credit Card,29,1,Eric Morris,29,Male,0
7299,8/6/2023 6:15,Books,85,2,1914,Cash,29,1,Eric Morris,29,Male,0
7299,12/18/2022 19:25,Home,13,3,958,PayPal,29,1,Eric Morris,29,Male,0
7299,2/23/2020 10:04,Clothing,275,2,528,Cash,29,1,Eric Morris,29,Male,0
7299,4/7/2023 6:38,Clothing,28,3,3908,PayPal,29,0,Eric Morris,29,Male,0
7299,3/17/2021 1:13,Clothing,88,3,3470,Credit Card,29,0,Eric Morris,29,Male,0
7299,6/27/2020 3:15,Home,108,2,3975,Cash,29,1,Eric Morris,29,Male,0
7299,1/6/2023 3:39,Electronics,186,2,903,PayPal,29,0,Eric Morris,29,Male,0
7299,3/27/2020 0:20,Clothing,104,2,1342,Credit Card,29,1,Eric Morris,29,Male,0
7299,2/8/2021 14:47,Books,177,1,2612,Cash,29,0,Eric Morris,29,Male,0
7299,6/16/2021 6:52,Electronics,488,4,4559,Credit Card,29,1,Eric Morris,29,Male,0
7299,6/12/2023 10:58,Electronics,205,5,1960,PayPal,29,0,Eric Morris,29,Male,0
7299,6/20/2022 1:35,Clothing,348,3,3604,PayPal,29,1,Eric Morris,29,Male,0
4435,10/23/2020 21:15,Books,443,5,4451,Cash,43,0,Jennifer Dean,43,Male,0
4435,1/25/2020 15:05,Electronics,339,4,1256,Cash,43,0,Jennifer Dean,43,Male,0
4435,10/31/2020 17:21,Clothing,206,1,3390,Crypto,43,0,Jennifer Dean,43,Male,0
4435,9/10/2022 8:51,Clothing,359,1,276,Credit Card,43,0,Jennifer Dean,43,Male,0
4435,8/18/2022 22:08,Home,434,5,3633,Credit Card,43,1,Jennifer Dean,43,Male,0
4435,12/17/2020 23:03,Home,481,2,3436,PayPal,43,0,Jennifer Dean,43,Male,0
4435,9/6/2020 12:01,Home,98,2,2190,Credit Card,43,1,Jennifer Dean,43,Male,0
4435,5/19/2023 17:52,Books,41,4,3848,Credit Card,43,0,Jennifer Dean,43,Male,0
41761,1/17/2020 10:46,Books,169,5,1544,Credit Card,36,1,Sean Franklin,36,Male,0
41761,7/5/2022 8:06,Electronics,171,4,1122,PayPal,36,1,Sean Franklin,36,Male,0
41761,9/7/2022 17:11,Home,232,2,4366,PayPal,36,0,Sean Franklin,36,Male,0
41761,1/13/2021 14:01,Electronics,238,2,1677,PayPal,36,0,Sean Franklin,36,Male,0
41761,12/19/2022 18:05,Clothing,499,4,1768,Credit Card,36,1,Sean Franklin,36,Male,0
4371,2/18/2020 15:11,Electronics,492,1,1272,Cash,35,0,Christopher Miles,35,Female,0
4371,2/18/2021 18:55,Clothing,24,3,4322,Cash,35,0,Christopher Miles,35,Female,0
4371,9/27/2022 15:01,Books,340,5,1517,PayPal,35,0,Christopher Miles,35,Female,0
4371,11/5/2022 15:50,Books,416,4,2193,Cash,35,0,Christopher Miles,35,Female,0
4371,10/23/2022 1:08,Home,337,4,3228,Credit Card,35,1,Christopher Miles,35,Female,0
4371,6/16/2020 5:02,Clothing,394,4,720,Credit Card,35,1,Christopher Miles,35,Female,0
7111,12/28/2022 20:16,Clothing,345,4,598,Cash,52,1,Joseph Sanders,52,Male,0
7111,2/17/2020 2:23,Books,484,3,763,PayPal,52,0,Joseph Sanders,52,Male,0
7111,3/14/2023 15:35,Books,74,2,1299,Crypto,52,0,Joseph Sanders,52,Male,0
7111,2/12/2020 9:02,Books,482,2,5179,Credit Card,52,0,Joseph Sanders,52,Male,0
38853,10/18/2021 16:02,Home,209,5,3434,Credit Card,32,1,Nicholas Mckinney,32,Female,0
38853,5/5/2022 19:54,Clothing,459,4,3191,Cash,32,1,Nicholas Mckinney,32,Female,0
38853,4/24/2023 12:02,Clothing,292,3,4621,Cash,32,0,Nicholas Mckinney,32,Female,0
38853,7/15/2023 10:24,Clothing,292,5,4648,PayPal,32,0,Nicholas Mckinney,32,Female,0
38853,1/21/2023 9:21,Clothing,232,3,561,Credit Card,32,0,Nicholas Mckinney,32,Female,0
38853,1/9/2020 21:37,Books,463,3,4301,PayPal,32,0,Nicholas Mckinney,32,Female,0
38853,11/10/2021 0:25,Electronics,377,4,3699,Crypto,32,0,Nicholas Mckinney,32,Female,0
47375,11/28/2020 2:28,Electronics,236,3,1131,Credit Card,49,1,Carmen Ortiz,49,Male,0
47375,1/23/2021 3:27,Books,461,5,2021,Cash,49,0,Carmen Ortiz,49,Male,0
47375,3/23/2021 10:54,Books,200,5,2765,PayPal,49,0,Carmen Ortiz,49,Male,0
49810,10/9/2020 16:13,Home,10,5,1587,Credit Card,42,0,Angela Zuniga,42,Female,1
49810,8/19/2023 10:26,Electronics,431,1,5197,PayPal,42,1,Angela Zuniga,42,Female,1
26198,5/1/2021 3:21,Electronics,238,4,3202,Cash,54,0,Tiffany Arnold,54,Male,0
26198,6/24/2022 9:43,Clothing,432,3,2875,Credit Card,54,0,Tiffany Arnold,54,Male,0
26198,11/21/2020 20:53,Clothing,458,5,4328,PayPal,54,0,Tiffany Arnold,54,Male,0
26198,12/19/2022 0:47,Clothing,190,1,1980,PayPal,54,0,Tiffany Arnold,54,Male,0
26198,8/14/2020 8:55,Books,183,5,852,Cash,54,0,Tiffany Arnold,54,Male,0
26198,6/27/2022 1:32,Clothing,391,1,712,Credit Card,54,1,Tiffany Arnold,54,Male,0
38192,11/2/2020 2:59,Books,53,4,1927,Credit Card,33,0,Denise Perkins,33,Male,1
38192,4/28/2020 14:33,Books,410,3,3495,PayPal,33,0,Denise Perkins,33,Male,1
38192,2/12/2020 20:30,Books,442,3,4966,Credit Card,33,0,Denise Perkins,33,Male,1
38192,12/22/2021 1:37,Clothing,357,2,3323,PayPal,33,0,Denise Perkins,33,Male,1
38192,2/14/2023 21:52,Electronics,62,3,4644,Credit Card,33,1,Denise Perkins,33,Male,1
38192,3/2/2022 8:22,Books,400,4,3191,Crypto,33,0,Denise Perkins,33,Male,1
3152,6/5/2020 16:04,Books,238,5,771,Crypto,55,0,Cynthia Brown,55,Male,0
3152,9/22/2021 17:50,Clothing,141,2,701,Credit Card,55,0,Cynthia Brown,55,Male,0
3152,2/20/2021 9:20,Home,375,4,5168,Crypto,55,0,Cynthia Brown,55,Male,0
3152,9/22/2022 9:53,Books,370,4,716,PayPal,55,1,Cynthia Brown,55,Male,0
3152,12/16/2021 4:09,Clothing,271,5,2008,Cash,55,0,Cynthia Brown,55,Male,0
3152,6/11/2020 16:53,Home,302,3,2015,Credit Card,55,0,Cynthia Brown,55,Male,0
3152,6/24/2023 19:03,Home,363,2,961,Credit Card,55,0,Cynthia Brown,55,Male,0
3152,3/30/2020 23:07,Books,229,3,1605,PayPal,55,0,Cynthia Brown,55,Male,0
2628,3/10/2023 0:23,Books,48,1,4731,PayPal,19,0,Jesus Wilson,19,Male,1
2628,9/29/2020 13:43,Books,133,5,346,PayPal,19,0,Jesus Wilson,19,Male,1
2628,12/3/2020 10:24,Clothing,356,2,3381,Cash,19,1,Jesus Wilson,19,Male,1
2628,8/3/2022 16:41,Electronics,418,3,2694,Credit Card,19,1,Jesus Wilson,19,Male,1
2628,2/2/2023 16:03,Home,421,4,1726,PayPal,19,0,Jesus Wilson,19,Male,1
2628,4/22/2023 13:32,Clothing,316,2,1812,PayPal,19,0,Jesus Wilson,19,Male,1
29412,11/7/2020 6:43,Clothing,487,3,4572,Credit Card,52,1,Thomas Evans,52,Female,0
29412,8/23/2021 4:42,Electronics,232,4,4975,Credit Card,52,0,Thomas Evans,52,Female,0
29412,4/25/2020 15:52,Clothing,327,2,3330,PayPal,52,0,Thomas Evans,52,Female,0
29412,5/29/2021 16:41,Home,381,5,1104,PayPal,52,0,Thomas Evans,52,Female,0
29412,3/7/2023 9:56,Home,182,1,4988,Credit Card,52,0,Thomas Evans,52,Female,0
29412,5/30/2021 6:42,Electronics,319,4,1006,Credit Card,52,0,Thomas Evans,52,Female,0
29412,2/5/2023 6:29,Clothing,307,3,2971,PayPal,52,1,Thomas Evans,52,Female,0
29412,9/30/2021 9:00,Home,179,5,2290,Crypto,52,1,Thomas Evans,52,Female,0
29412,10/25/2022 18:04,Electronics,297,1,3534,Cash,52,0,Thomas Evans,52,Female,0
25100,8/14/2021 11:25,Electronics,214,1,913,PayPal,30,1,Katrina Miles,30,Female,0
25100,4/3/2022 9:12,Electronics,457,3,1592,PayPal,30,0,Katrina Miles,30,Female,0
25100,5/19/2023 20:27,Electronics,55,4,5097,Credit Card,30,1,Katrina Miles,30,Female,0
47987,6/2/2022 14:47,Electronics,482,3,1988,Credit Card,55,0,Christopher Hodges,55,Male,0
47987,11/29/2021 7:24,Electronics,79,3,3745,PayPal,55,0,Christopher Hodges,55,Male,0
47987,2/14/2022 7:07,Books,456,1,1754,Crypto,55,1,Christopher Hodges,55,Male,0
47987,10/9/2022 3:47,Home,465,5,4805,Cash,55,1,Christopher Hodges,55,Male,0
47987,6/5/2021 16:48,Home,291,3,2577,PayPal,55,0,Christopher Hodges,55,Male,0
47987,4/30/2021 22:06,Books,261,3,4152,Credit Card,55,0,Christopher Hodges,55,Male,0
47987,12/4/2020 16:34,Clothing,398,2,1135,PayPal,55,1,Christopher Hodges,55,Male,0
23086,3/22/2020 18:40,Home,288,5,2554,PayPal,62,0,Jeanette Smith,62,Male,0
23086,6/21/2020 16:38,Clothing,305,1,4994,PayPal,62,1,Jeanette Smith,62,Male,0
23086,4/29/2021 13:57,Books,197,2,1359,Cash,62,0,Jeanette Smith,62,Male,0
23086,3/11/2023 3:50,Clothing,161,4,1361,Credit Card,62,1,Jeanette Smith,62,Male,0
23086,10/29/2020 16:08,Clothing,52,4,3336,Credit Card,62,1,Jeanette Smith,62,Male,0
23086,3/22/2022 1:52,Books,149,1,4698,PayPal,62,1,Jeanette Smith,62,Male,0
23086,5/12/2021 11:54,Books,306,5,523,Credit Card,62,0,Jeanette Smith,62,Male,0
30547,10/20/2021 14:16,Electronics,23,5,1840,PayPal,19,0,David Chavez,19,Male,0
30547,11/24/2021 9:59,Clothing,141,4,1149,Credit Card,19,0,David Chavez,19,Male,0
41390,11/17/2022 8:31,Clothing,340,2,2746,Cash,68,0,Lisa Johns,68,Female,1
41390,8/2/2021 16:56,Books,467,5,4136,Credit Card,68,1,Lisa Johns,68,Female,1
41390,9/5/2020 8:46,Books,84,3,789,PayPal,68,0,Lisa Johns,68,Female,1
41390,11/5/2022 22:03,Home,211,1,1416,PayPal,68,1,Lisa Johns,68,Female,1
43355,10/19/2021 1:06,Home,462,2,2651,Credit Card,64,0,Mark Mendoza,64,Female,0
43355,3/30/2020 1:05,Books,459,4,551,Credit Card,64,1,Mark Mendoza,64,Female,0
48962,2/7/2021 6:43,Clothing,313,2,2710,Credit Card,30,1,Bethany Owen,30,Female,0
48962,7/3/2023 14:29,Books,162,1,2028,Crypto,30,0,Bethany Owen,30,Female,0
47683,6/23/2021 0:27,Electronics,64,5,4820,Credit Card,33,1,Theresa Russell,33,Male,0
47683,12/5/2022 0:25,Clothing,146,3,3862,Cash,33,0,Theresa Russell,33,Male,0
47683,7/31/2023 9:04,Electronics,430,1,1643,Crypto,33,0,Theresa Russell,33,Male,0
47683,9/8/2021 2:07,Books,65,2,2288,Credit Card,33,1,Theresa Russell,33,Male,0
47683,3/18/2020 22:14,Books,408,3,2094,Credit Card,33,0,Theresa Russell,33,Male,0
8509,4/2/2021 21:58,Home,48,2,3673,Cash,66,0,Donna Higgins,66,Female,0
8509,5/21/2021 5:15,Books,466,2,3103,Credit Card,66,0,Donna Higgins,66,Female,0
8509,6/25/2021 10:30,Books,275,4,2405,Credit Card,66,0,Donna Higgins,66,Female,0
8509,3/19/2023 15:33,Clothing,407,3,1402,PayPal,66,0,Donna Higgins,66,Female,0
31454,12/31/2022 4:06,Clothing,324,5,1441,Credit Card,35,0,Crystal Clay,35,Male,1
31454,2/22/2020 3:01,Clothing,251,1,1934,Cash,35,1,Crystal Clay,35,Male,1
31454,8/18/2023 1:07,Books,32,2,4196,Credit Card,35,0,Crystal Clay,35,Male,1
31454,7/8/2020 2:38,Electronics,384,2,559,Credit Card,35,0,Crystal Clay,35,Male,1
31454,1/1/2021 7:31,Home,175,5,3188,Credit Card,35,0,Crystal Clay,35,Male,1
31454,9/18/2021 19:19,Home,112,1,459,Credit Card,35,0,Crystal Clay,35,Male,1
31454,3/21/2022 3:05,Books,186,4,4164,Crypto,35,1,Crystal Clay,35,Male,1
31454,7/3/2020 19:14,Clothing,23,1,654,PayPal,35,1,Crystal Clay,35,Male,1
31454,5/20/2023 4:51,Books,397,2,3480,Cash,35,0,Crystal Clay,35,Male,1
31454,3/24/2022 2:12,Home,214,5,456,Credit Card,35,0,Crystal Clay,35,Male,1
31454,9/19/2021 19:47,Electronics,206,3,1299,PayPal,35,0,Crystal Clay,35,Male,1
23276,11/15/2021 21:01,Electronics,107,1,2739,Credit Card,64,1,Peter Henry,64,Male,0
23276,5/11/2021 19:10,Clothing,294,4,5123,Credit Card,64,1,Peter Henry,64,Male,0
23276,4/25/2023 23:59,Home,314,3,4019,PayPal,64,1,Peter Henry,64,Male,0
23276,5/24/2020 2:35,Home,353,2,1338,PayPal,64,0,Peter Henry,64,Male,0
23276,6/25/2020 12:13,Clothing,302,5,4109,PayPal,64,1,Peter Henry,64,Male,0
23276,7/19/2023 0:23,Electronics,45,5,1907,Cash,64,1,Peter Henry,64,Male,0
31140,7/16/2022 17:41,Books,175,3,4540,Credit Card,41,1,Justin Jackson,41,Male,1
31140,5/15/2022 19:26,Books,214,5,5060,Credit Card,41,0,Justin Jackson,41,Male,1
31140,3/11/2022 12:33,Books,141,4,2724,Cash,41,1,Justin Jackson,41,Male,1
31140,8/6/2021 12:04,Books,181,2,3507,Credit Card,41,1,Justin Jackson,41,Male,1
31140,11/16/2020 7:32,Home,22,1,1480,Credit Card,41,0,Justin Jackson,41,Male,1
31140,1/19/2023 22:28,Books,120,3,924,Credit Card,41,0,Justin Jackson,41,Male,1
31140,2/1/2023 9:31,Electronics,254,1,2988,Credit Card,41,0,Justin Jackson,41,Male,1
35834,11/18/2021 20:47,Electronics,48,4,3452,Credit Card,70,0,Emily Lawson,70,Female,0
35834,7/31/2022 8:44,Clothing,149,5,4783,PayPal,70,1,Emily Lawson,70,Female,0
35834,9/27/2020 6:54,Books,65,4,3813,Cash,70,1,Emily Lawson,70,Female,0
35834,2/22/2022 12:41,Books,124,4,2570,Cash,70,1,Emily Lawson,70,Female,0
35834,9/7/2022 7:01,Clothing,152,3,1520,PayPal,70,1,Emily Lawson,70,Female,0
8871,12/30/2021 4:28,Clothing,207,2,2230,Cash,50,0,Thomas Moreno,50,Female,0
8871,9/10/2023 5:01,Home,23,5,2414,Credit Card,50,0,Thomas Moreno,50,Female,0
8871,7/16/2021 4:26,Home,344,5,4613,PayPal,50,1,Thomas Moreno,50,Female,0
8871,6/25/2022 22:02,Home,131,1,4642,Credit Card,50,1,Thomas Moreno,50,Female,0
8871,12/31/2022 17:31,Electronics,88,4,1936,Credit Card,50,1,Thomas Moreno,50,Female,0
8871,7/25/2021 4:07,Clothing,133,3,3135,Credit Card,50,0,Thomas Moreno,50,Female,0
8871,2/22/2023 16:49,Electronics,477,3,5124,Cash,50,0,Thomas Moreno,50,Female,0
33306,3/8/2021 6:51,Electronics,232,2,3508,Credit Card,22,0,Seth Hobbs,22,Female,0
33306,12/28/2021 3:32,Electronics,23,3,3175,PayPal,22,1,Seth Hobbs,22,Female,0
33306,11/3/2021 10:29,Electronics,229,4,1757,Credit Card,22,0,Seth Hobbs,22,Female,0
33306,3/13/2021 18:31,Clothing,288,1,3012,PayPal,22,0,Seth Hobbs,22,Female,0
33306,9/21/2020 21:45,Electronics,35,4,4277,Credit Card,22,1,Seth Hobbs,22,Female,0
33306,7/2/2022 16:48,Home,37,1,2395,Crypto,22,0,Seth Hobbs,22,Female,0
41541,5/19/2021 9:29,Books,401,1,1228,PayPal,51,0,Susan Morris,51,Female,0
